num_centers = 38500
epoch_inds: tensor([28994, 10160,  9026,  ...,    -1,    -1,    -1])
e000-i8185 => L=0.096 / t(s): batch=0.399 extract=0.039 vlad=0.022 loss=0.014 optim=0.113
e000-i8186 => L=0.000 / t(s): batch=0.440 extract=0.039 vlad=0.022 loss=0.014 optim=0.114
e000-i8188 => L=0.481 / t(s): batch=0.428 extract=0.039 vlad=0.022 loss=0.013 optim=0.113
e000-i8190 => L=0.000 / t(s): batch=0.414 extract=0.038 vlad=0.022 loss=0.013 optim=0.111
e000-i8193 => L=0.082 / t(s): batch=0.399 extract=0.038 vlad=0.022 loss=0.012 optim=0.109
e000-i8196 => L=1.437 / t(s): batch=0.383 extract=0.037 vlad=0.022 loss=0.011 optim=0.106
e000-i8198 => L=0.028 / t(s): batch=0.390 extract=0.037 vlad=0.022 loss=0.012 optim=0.109
e000-i8200 => L=1.308 / t(s): batch=0.379 extract=0.037 vlad=0.023 loss=0.011 optim=0.107
e000-i8202 => L=0.604 / t(s): batch=0.389 extract=0.039 vlad=0.023 loss=0.013 optim=0.114
e000-i8204 => L=0.000 / t(s): batch=0.402 extract=0.039 vlad=0.024 loss=0.013 optim=0.115
e000-i8207 => L=0.000 / t(s): batch=0.385 extract=0.038 vlad=0.023 loss=0.012 optim=0.110
e000-i8210 => L=0.296 / t(s): batch=0.368 extract=0.037 vlad=0.023 loss=0.011 optim=0.106
e000-i8212 => L=1.162 / t(s): batch=0.372 extract=0.037 vlad=0.023 loss=0.011 optim=0.107
e000-i8215 => L=0.356 / t(s): batch=0.364 extract=0.036 vlad=0.022 loss=0.011 optim=0.105
e000-i8217 => L=0.000 / t(s): batch=0.370 extract=0.037 vlad=0.022 loss=0.011 optim=0.106
e000-i8219 => L=0.312 / t(s): batch=0.373 extract=0.037 vlad=0.022 loss=0.011 optim=0.106
e000-i8221 => L=0.498 / t(s): batch=0.382 extract=0.037 vlad=0.022 loss=0.011 optim=0.106
e000-i8223 => L=0.146 / t(s): batch=0.374 extract=0.037 vlad=0.023 loss=0.011 optim=0.107
e000-i8225 => L=0.000 / t(s): batch=0.369 extract=0.037 vlad=0.023 loss=0.010 optim=0.106
e000-i8227 => L=0.184 / t(s): batch=0.378 extract=0.038 vlad=0.023 loss=0.011 optim=0.109
e000-i8229 => L=0.206 / t(s): batch=0.387 extract=0.038 vlad=0.022 loss=0.012 optim=0.110
e000-i8231 => L=0.669 / t(s): batch=0.396 extract=0.038 vlad=0.022 loss=0.012 optim=0.111
e000-i8233 => L=0.333 / t(s): batch=0.397 extract=0.039 vlad=0.023 loss=0.012 optim=0.112
e000-i8235 => L=0.111 / t(s): batch=0.403 extract=0.039 vlad=0.022 loss=0.013 optim=0.115
e000-i8237 => L=0.000 / t(s): batch=0.390 extract=0.039 vlad=0.022 loss=0.012 optim=0.112
e000-i8239 => L=0.597 / t(s): batch=0.391 extract=0.039 vlad=0.022 loss=0.012 optim=0.113
e000-i8241 => L=0.260 / t(s): batch=0.383 extract=0.038 vlad=0.022 loss=0.012 optim=0.110
e000-i8243 => L=0.302 / t(s): batch=0.399 extract=0.039 vlad=0.022 loss=0.013 optim=0.115
e000-i8245 => L=0.233 / t(s): batch=0.406 extract=0.039 vlad=0.022 loss=0.014 optim=0.116
e000-i8247 => L=0.000 / t(s): batch=0.396 extract=0.038 vlad=0.022 loss=0.012 optim=0.111
e000-i8249 => L=0.000 / t(s): batch=0.393 extract=0.038 vlad=0.022 loss=0.012 optim=0.112
e000-i8252 => L=0.479 / t(s): batch=0.364 extract=0.036 vlad=0.022 loss=0.010 optim=0.103
e000-i8254 => L=0.295 / t(s): batch=0.369 extract=0.037 vlad=0.022 loss=0.011 optim=0.105
e000-i8256 => L=0.259 / t(s): batch=0.382 extract=0.037 vlad=0.022 loss=0.011 optim=0.107
e000-i8258 => L=0.001 / t(s): batch=0.376 extract=0.037 vlad=0.022 loss=0.011 optim=0.107
e000-i8260 => L=0.000 / t(s): batch=0.391 extract=0.038 vlad=0.022 loss=0.012 optim=0.110
e000-i8262 => L=0.000 / t(s): batch=0.387 extract=0.038 vlad=0.022 loss=0.013 optim=0.112
e000-i8264 => L=0.782 / t(s): batch=0.392 extract=0.038 vlad=0.022 loss=0.012 optim=0.109
e000-i8267 => L=0.083 / t(s): batch=0.381 extract=0.037 vlad=0.022 loss=0.012 optim=0.107
e000-i8270 => L=0.025 / t(s): batch=0.375 extract=0.037 vlad=0.023 loss=0.011 optim=0.106
e000-i8272 => L=0.361 / t(s): batch=0.392 extract=0.037 vlad=0.022 loss=0.011 optim=0.107
e000-i8275 => L=0.000 / t(s): batch=0.372 extract=0.036 vlad=0.022 loss=0.010 optim=0.102
e000-i8277 => L=0.464 / t(s): batch=0.378 extract=0.037 vlad=0.022 loss=0.011 optim=0.105
e000-i8280 => L=0.502 / t(s): batch=0.368 extract=0.036 vlad=0.022 loss=0.010 optim=0.102
e000-i8282 => L=0.781 / t(s): batch=0.367 extract=0.036 vlad=0.022 loss=0.011 optim=0.104
e000-i8284 => L=0.504 / t(s): batch=0.363 extract=0.037 vlad=0.022 loss=0.011 optim=0.105
e000-i8286 => L=0.000 / t(s): batch=0.376 extract=0.036 vlad=0.022 loss=0.011 optim=0.104
e000-i8288 => L=0.577 / t(s): batch=0.377 extract=0.036 vlad=0.022 loss=0.011 optim=0.103
e000-i8290 => L=0.063 / t(s): batch=0.383 extract=0.036 vlad=0.022 loss=0.011 optim=0.104
e000-i8293 => L=0.067 / t(s): batch=0.378 extract=0.036 vlad=0.022 loss=0.010 optim=0.102
e000-i8295 => L=0.257 / t(s): batch=0.385 extract=0.037 vlad=0.022 loss=0.011 optim=0.106
e000-i8297 => L=0.195 / t(s): batch=0.393 extract=0.038 vlad=0.022 loss=0.012 optim=0.110
e000-i8299 => L=0.566 / t(s): batch=0.402 extract=0.039 vlad=0.023 loss=0.011 optim=0.109
e000-i8301 => L=0.000 / t(s): batch=0.396 extract=0.038 vlad=0.023 loss=0.011 optim=0.109
e000-i8303 => L=0.000 / t(s): batch=0.386 extract=0.038 vlad=0.023 loss=0.011 optim=0.109
e000-i8305 => L=0.581 / t(s): batch=0.406 extract=0.039 vlad=0.023 loss=0.012 optim=0.111
e000-i8307 => L=0.346 / t(s): batch=0.404 extract=0.039 vlad=0.022 loss=0.012 optim=0.111
e000-i8309 => L=0.007 / t(s): batch=0.402 extract=0.039 vlad=0.022 loss=0.012 optim=0.112
e000-i8312 => L=0.757 / t(s): batch=0.389 extract=0.038 vlad=0.022 loss=0.012 optim=0.108
e000-i8314 => L=0.523 / t(s): batch=0.388 extract=0.038 vlad=0.022 loss=0.013 optim=0.110
e000-i8317 => L=0.669 / t(s): batch=0.362 extract=0.036 vlad=0.022 loss=0.011 optim=0.103
e000-i8319 => L=2.310 / t(s): batch=0.367 extract=0.037 vlad=0.022 loss=0.011 optim=0.106
e000-i8321 => L=0.074 / t(s): batch=0.378 extract=0.038 vlad=0.022 loss=0.012 optim=0.108
e000-i8323 => L=0.000 / t(s): batch=0.391 extract=0.038 vlad=0.022 loss=0.014 optim=0.112
e000-i8325 => L=0.051 / t(s): batch=0.388 extract=0.038 vlad=0.022 loss=0.013 optim=0.111
e000-i8327 => L=0.630 / t(s): batch=0.387 extract=0.038 vlad=0.022 loss=0.013 optim=0.111
e000-i8330 => L=0.057 / t(s): batch=0.371 extract=0.037 vlad=0.022 loss=0.011 optim=0.105
e000-i8332 => L=0.349 / t(s): batch=0.384 extract=0.037 vlad=0.022 loss=0.011 optim=0.106
e000-i8334 => L=0.628 / t(s): batch=0.376 extract=0.037 vlad=0.022 loss=0.010 optim=0.104
e000-i8336 => L=0.137 / t(s): batch=0.371 extract=0.037 vlad=0.022 loss=0.010 optim=0.104
e000-i8338 => L=0.349 / t(s): batch=0.370 extract=0.036 vlad=0.022 loss=0.009 optim=0.102
e000-i8340 => L=0.000 / t(s): batch=0.377 extract=0.037 vlad=0.022 loss=0.010 optim=0.104
e000-i8343 => L=0.446 / t(s): batch=0.373 extract=0.037 vlad=0.022 loss=0.011 optim=0.105
e000-i8346 => L=0.356 / t(s): batch=0.377 extract=0.037 vlad=0.022 loss=0.011 optim=0.104
e000-i8348 => L=0.441 / t(s): batch=0.387 extract=0.038 vlad=0.022 loss=0.012 optim=0.108
e000-i8350 => L=0.694 / t(s): batch=0.379 extract=0.037 vlad=0.022 loss=0.011 optim=0.106
e000-i8352 => L=0.568 / t(s): batch=0.390 extract=0.037 vlad=0.022 loss=0.011 optim=0.107
e000-i8354 => L=0.197 / t(s): batch=0.383 extract=0.037 vlad=0.022 loss=0.010 optim=0.104
e000-i8356 => L=0.007 / t(s): batch=0.388 extract=0.037 vlad=0.022 loss=0.012 optim=0.108
e000-i8358 => L=0.274 / t(s): batch=0.398 extract=0.039 vlad=0.022 loss=0.014 optim=0.116
e000-i8360 => L=1.757 / t(s): batch=0.417 extract=0.040 vlad=0.023 loss=0.016 optim=0.120
e000-i8362 => L=0.488 / t(s): batch=0.407 extract=0.039 vlad=0.023 loss=0.014 optim=0.116
e000-i8364 => L=0.639 / t(s): batch=0.408 extract=0.040 vlad=0.023 loss=0.015 optim=0.118
e000-i8366 => L=0.444 / t(s): batch=0.394 extract=0.039 vlad=0.023 loss=0.014 optim=0.114
e000-i8368 => L=0.117 / t(s): batch=0.401 extract=0.039 vlad=0.022 loss=0.014 optim=0.115
e000-i8370 => L=0.728 / t(s): batch=0.397 extract=0.038 vlad=0.022 loss=0.012 optim=0.110
e000-i8372 => L=0.378 / t(s): batch=0.386 extract=0.037 vlad=0.022 loss=0.012 optim=0.108
e000-i8374 => L=0.000 / t(s): batch=0.388 extract=0.038 vlad=0.022 loss=0.011 optim=0.108
e000-i8376 => L=0.153 / t(s): batch=0.427 extract=0.038 vlad=0.022 loss=0.012 optim=0.108
e000-i8378 => L=0.595 / t(s): batch=0.415 extract=0.038 vlad=0.022 loss=0.011 optim=0.108
e000-i8380 => L=0.000 / t(s): batch=0.427 extract=0.039 vlad=0.022 loss=0.013 optim=0.112
e000-i8382 => L=1.072 / t(s): batch=0.434 extract=0.039 vlad=0.022 loss=0.013 optim=0.113
e000-i8384 => L=0.316 / t(s): batch=0.425 extract=0.039 vlad=0.022 loss=0.012 optim=0.111
e000-i8387 => L=0.119 / t(s): batch=0.415 extract=0.038 vlad=0.022 loss=0.012 optim=0.109
e000-i8389 => L=0.148 / t(s): batch=0.412 extract=0.038 vlad=0.022 loss=0.012 optim=0.109
e000-i8392 => L=0.438 / t(s): batch=0.395 extract=0.037 vlad=0.022 loss=0.010 optim=0.104
e000-i8394 => L=0.656 / t(s): batch=0.396 extract=0.037 vlad=0.022 loss=0.010 optim=0.105
e000-i8397 => L=0.445 / t(s): batch=0.383 extract=0.036 vlad=0.022 loss=0.010 optim=0.103
e000-i8399 => L=0.416 / t(s): batch=0.384 extract=0.037 vlad=0.022 loss=0.010 optim=0.103
e000-i8401 => L=0.579 / t(s): batch=0.386 extract=0.037 vlad=0.022 loss=0.010 optim=0.104
e000-i8404 => L=0.797 / t(s): batch=0.378 extract=0.036 vlad=0.022 loss=0.009 optim=0.101
e000-i8406 => L=1.129 / t(s): batch=0.376 extract=0.036 vlad=0.022 loss=0.009 optim=0.101
e000-i8408 => L=0.315 / t(s): batch=0.389 extract=0.037 vlad=0.022 loss=0.010 optim=0.103
e000-i8410 => L=0.237 / t(s): batch=0.391 extract=0.037 vlad=0.022 loss=0.010 optim=0.105
e000-i8412 => L=0.350 / t(s): batch=0.399 extract=0.039 vlad=0.022 loss=0.013 optim=0.112
e000-i8414 => L=0.395 / t(s): batch=0.396 extract=0.038 vlad=0.023 loss=0.011 optim=0.109
e000-i8417 => L=0.000 / t(s): batch=0.385 extract=0.037 vlad=0.022 loss=0.010 optim=0.104
e000-i8419 => L=0.045 / t(s): batch=0.379 extract=0.037 vlad=0.022 loss=0.010 optim=0.103
e000-i8421 => L=0.473 / t(s): batch=0.385 extract=0.038 vlad=0.022 loss=0.012 optim=0.109
e000-i8423 => L=0.028 / t(s): batch=0.387 extract=0.038 vlad=0.022 loss=0.013 optim=0.112
e000-i8426 => L=0.446 / t(s): batch=0.373 extract=0.037 vlad=0.022 loss=0.012 optim=0.109
e000-i8428 => L=0.000 / t(s): batch=0.395 extract=0.038 vlad=0.022 loss=0.012 optim=0.111
e000-i8430 => L=0.036 / t(s): batch=0.383 extract=0.038 vlad=0.023 loss=0.012 optim=0.109
e000-i8433 => L=0.000 / t(s): batch=0.392 extract=0.037 vlad=0.022 loss=0.012 optim=0.109
e000-i8435 => L=0.086 / t(s): batch=0.411 extract=0.039 vlad=0.022 loss=0.015 optim=0.118
e000-i8437 => L=0.291 / t(s): batch=0.416 extract=0.040 vlad=0.022 loss=0.016 optim=0.120
e000-i8439 => L=0.287 / t(s): batch=0.423 extract=0.040 vlad=0.022 loss=0.016 optim=0.121
e000-i8441 => L=0.527 / t(s): batch=0.427 extract=0.040 vlad=0.022 loss=0.016 optim=0.120
e000-i8443 => L=0.000 / t(s): batch=0.413 extract=0.039 vlad=0.022 loss=0.015 optim=0.116
e000-i8445 => L=1.365 / t(s): batch=0.408 extract=0.038 vlad=0.022 loss=0.013 optim=0.111
e000-i8447 => L=0.064 / t(s): batch=0.407 extract=0.039 vlad=0.023 loss=0.013 optim=0.112
e000-i8449 => L=0.218 / t(s): batch=0.422 extract=0.040 vlad=0.022 loss=0.014 optim=0.116
e000-i8452 => L=0.827 / t(s): batch=0.404 extract=0.038 vlad=0.022 loss=0.012 optim=0.109
e000-i8454 => L=0.000 / t(s): batch=0.391 extract=0.038 vlad=0.022 loss=0.012 optim=0.107
e000-i8456 => L=0.328 / t(s): batch=0.381 extract=0.037 vlad=0.022 loss=0.011 optim=0.106
e000-i8458 => L=0.964 / t(s): batch=0.382 extract=0.037 vlad=0.022 loss=0.012 optim=0.107
e000-i8460 => L=0.021 / t(s): batch=0.374 extract=0.037 vlad=0.022 loss=0.012 optim=0.106
e000-i8462 => L=0.463 / t(s): batch=0.379 extract=0.037 vlad=0.022 loss=0.012 optim=0.106
e000-i8464 => L=0.000 / t(s): batch=0.380 extract=0.037 vlad=0.022 loss=0.011 optim=0.105
e000-i8466 => L=0.428 / t(s): batch=0.383 extract=0.037 vlad=0.022 loss=0.011 optim=0.104
e000-i8468 => L=0.417 / t(s): batch=0.396 extract=0.039 vlad=0.022 loss=0.013 optim=0.112
e000-i8470 => L=0.185 / t(s): batch=0.398 extract=0.038 vlad=0.022 loss=0.013 optim=0.111
e000-i8472 => L=0.000 / t(s): batch=0.388 extract=0.037 vlad=0.022 loss=0.012 optim=0.107
e000-i8474 => L=0.061 / t(s): batch=0.393 extract=0.038 vlad=0.022 loss=0.013 optim=0.111
e000-i8476 => L=0.167 / t(s): batch=0.394 extract=0.038 vlad=0.022 loss=0.013 optim=0.110
e000-i8479 => L=0.478 / t(s): batch=0.363 extract=0.036 vlad=0.022 loss=0.011 optim=0.101
e000-i8481 => L=0.917 / t(s): batch=0.374 extract=0.036 vlad=0.022 loss=0.010 optim=0.102
e000-i8483 => L=0.000 / t(s): batch=0.382 extract=0.037 vlad=0.022 loss=0.012 optim=0.106
e000-i8486 => L=0.389 / t(s): batch=0.365 extract=0.035 vlad=0.023 loss=0.010 optim=0.100
e000-i8488 => L=0.000 / t(s): batch=0.370 extract=0.036 vlad=0.022 loss=0.010 optim=0.103
e000-i8490 => L=0.783 / t(s): batch=0.372 extract=0.036 vlad=0.022 loss=0.011 optim=0.104
e000-i8492 => L=0.502 / t(s): batch=0.378 extract=0.036 vlad=0.022 loss=0.010 optim=0.103
e000-i8494 => L=0.539 / t(s): batch=0.406 extract=0.038 vlad=0.022 loss=0.012 optim=0.110
e000-i8496 => L=0.510 / t(s): batch=0.403 extract=0.038 vlad=0.022 loss=0.012 optim=0.111
e000-i8498 => L=0.000 / t(s): batch=0.397 extract=0.038 vlad=0.022 loss=0.012 optim=0.109
e000-i8500 => L=0.140 / t(s): batch=0.391 extract=0.037 vlad=0.022 loss=0.011 optim=0.107
e000-i8502 => L=0.000 / t(s): batch=0.388 extract=0.037 vlad=0.022 loss=0.011 optim=0.106
e000-i8504 => L=0.000 / t(s): batch=0.400 extract=0.039 vlad=0.023 loss=0.012 optim=0.111
e000-i8506 => L=0.000 / t(s): batch=0.395 extract=0.038 vlad=0.023 loss=0.012 optim=0.110
e000-i8508 => L=0.499 / t(s): batch=0.388 extract=0.038 vlad=0.022 loss=0.011 optim=0.107
e000-i8511 => L=0.011 / t(s): batch=0.372 extract=0.037 vlad=0.022 loss=0.010 optim=0.104
e000-i8513 => L=0.000 / t(s): batch=0.379 extract=0.036 vlad=0.022 loss=0.009 optim=0.101
e000-i8515 => L=1.009 / t(s): batch=0.382 extract=0.037 vlad=0.022 loss=0.010 optim=0.103
e000-i8517 => L=0.024 / t(s): batch=0.403 extract=0.038 vlad=0.022 loss=0.012 optim=0.109
e000-i8519 => L=0.475 / t(s): batch=0.391 extract=0.038 vlad=0.022 loss=0.012 optim=0.108
e000-i8521 => L=0.381 / t(s): batch=0.392 extract=0.037 vlad=0.022 loss=0.012 optim=0.107
e000-i8523 => L=0.331 / t(s): batch=0.417 extract=0.040 vlad=0.022 loss=0.015 optim=0.118
e000-i8525 => L=0.000 / t(s): batch=0.433 extract=0.041 vlad=0.022 loss=0.016 optim=0.121
e000-i8528 => L=0.000 / t(s): batch=0.402 extract=0.038 vlad=0.022 loss=0.013 optim=0.112
e000-i8530 => L=0.357 / t(s): batch=0.409 extract=0.038 vlad=0.022 loss=0.012 optim=0.110
e000-i8533 => L=0.000 / t(s): batch=0.399 extract=0.037 vlad=0.022 loss=0.012 optim=0.109
e000-i8535 => L=0.000 / t(s): batch=0.408 extract=0.038 vlad=0.022 loss=0.013 optim=0.110
e000-i8537 => L=0.220 / t(s): batch=0.411 extract=0.038 vlad=0.022 loss=0.014 optim=0.113
e000-i8539 => L=0.559 / t(s): batch=0.411 extract=0.038 vlad=0.022 loss=0.013 optim=0.111
e000-i8541 => L=0.650 / t(s): batch=0.430 extract=0.039 vlad=0.022 loss=0.014 optim=0.116
e000-i8543 => L=0.000 / t(s): batch=0.425 extract=0.039 vlad=0.022 loss=0.013 optim=0.113
e000-i8546 => L=0.051 / t(s): batch=0.396 extract=0.037 vlad=0.022 loss=0.011 optim=0.104
e000-i8549 => L=1.106 / t(s): batch=0.384 extract=0.035 vlad=0.022 loss=0.010 optim=0.101
e000-i8551 => L=0.554 / t(s): batch=0.397 extract=0.036 vlad=0.022 loss=0.011 optim=0.104
e000-i8553 => L=0.063 / t(s): batch=0.397 extract=0.036 vlad=0.022 loss=0.011 optim=0.104
e000-i8555 => L=1.518 / t(s): batch=0.400 extract=0.036 vlad=0.022 loss=0.010 optim=0.103
e000-i8557 => L=0.717 / t(s): batch=0.405 extract=0.037 vlad=0.021 loss=0.011 optim=0.106
e000-i8559 => L=0.322 / t(s): batch=0.403 extract=0.037 vlad=0.021 loss=0.011 optim=0.107
e000-i8562 => L=0.280 / t(s): batch=0.366 extract=0.035 vlad=0.022 loss=0.009 optim=0.098
e000-i8564 => L=0.000 / t(s): batch=0.389 extract=0.037 vlad=0.022 loss=0.012 optim=0.107
e000-i8566 => L=0.023 / t(s): batch=0.394 extract=0.038 vlad=0.022 loss=0.012 optim=0.108
e000-i8568 => L=0.468 / t(s): batch=0.386 extract=0.037 vlad=0.022 loss=0.013 optim=0.109
e000-i8570 => L=0.450 / t(s): batch=0.384 extract=0.038 vlad=0.022 loss=0.013 optim=0.109
e000-i8573 => L=1.642 / t(s): batch=0.361 extract=0.035 vlad=0.022 loss=0.010 optim=0.101
e000-i8575 => L=0.000 / t(s): batch=0.366 extract=0.035 vlad=0.022 loss=0.009 optim=0.100
e000-i8577 => L=0.036 / t(s): batch=0.381 extract=0.036 vlad=0.022 loss=0.010 optim=0.102
e000-i8579 => L=0.194 / t(s): batch=0.376 extract=0.036 vlad=0.022 loss=0.010 optim=0.102
e000-i8581 => L=0.472 / t(s): batch=0.373 extract=0.037 vlad=0.022 loss=0.011 optim=0.106
e000-i8583 => L=0.038 / t(s): batch=0.384 extract=0.037 vlad=0.022 loss=0.011 optim=0.106
e000-i8585 => L=0.005 / t(s): batch=0.384 extract=0.037 vlad=0.022 loss=0.011 optim=0.105
e000-i8587 => L=0.000 / t(s): batch=0.394 extract=0.038 vlad=0.022 loss=0.011 optim=0.107
e000-i8589 => L=0.362 / t(s): batch=0.396 extract=0.038 vlad=0.022 loss=0.012 optim=0.110
e000-i8591 => L=0.520 / t(s): batch=0.384 extract=0.037 vlad=0.022 loss=0.012 optim=0.107
e000-i8594 => L=0.695 / t(s): batch=0.368 extract=0.036 vlad=0.022 loss=0.010 optim=0.101
e000-i8596 => L=0.091 / t(s): batch=0.389 extract=0.037 vlad=0.022 loss=0.012 optim=0.107
e000-i8598 => L=1.219 / t(s): batch=0.381 extract=0.037 vlad=0.022 loss=0.011 optim=0.105
e000-i8600 => L=0.445 / t(s): batch=0.373 extract=0.036 vlad=0.022 loss=0.011 optim=0.103
e000-i8602 => L=0.000 / t(s): batch=0.383 extract=0.037 vlad=0.022 loss=0.012 optim=0.107
e000-i8605 => L=0.748 / t(s): batch=0.367 extract=0.036 vlad=0.022 loss=0.010 optim=0.101
e000-i8607 => L=0.000 / t(s): batch=0.370 extract=0.036 vlad=0.022 loss=0.010 optim=0.101
e000-i8610 => L=0.429 / t(s): batch=0.373 extract=0.036 vlad=0.022 loss=0.009 optim=0.100
e000-i8612 => L=0.295 / t(s): batch=0.373 extract=0.036 vlad=0.022 loss=0.009 optim=0.100
e000-i8614 => L=0.228 / t(s): batch=0.372 extract=0.036 vlad=0.022 loss=0.010 optim=0.102
e000-i8616 => L=0.095 / t(s): batch=0.384 extract=0.037 vlad=0.022 loss=0.011 optim=0.105
e000-i8618 => L=0.663 / t(s): batch=0.394 extract=0.038 vlad=0.022 loss=0.013 optim=0.111
e000-i8620 => L=0.465 / t(s): batch=0.386 extract=0.038 vlad=0.022 loss=0.012 optim=0.109
e000-i8622 => L=0.344 / t(s): batch=0.391 extract=0.038 vlad=0.022 loss=0.013 optim=0.111
e000-i8624 => L=0.122 / t(s): batch=0.380 extract=0.038 vlad=0.022 loss=0.012 optim=0.109
e000-i8626 => L=0.430 / t(s): batch=0.377 extract=0.038 vlad=0.022 loss=0.012 optim=0.109
e000-i8628 => L=0.301 / t(s): batch=0.379 extract=0.037 vlad=0.022 loss=0.012 optim=0.108
e000-i8631 => L=0.319 / t(s): batch=0.363 extract=0.036 vlad=0.022 loss=0.010 optim=0.102
e000-i8633 => L=0.208 / t(s): batch=0.363 extract=0.036 vlad=0.022 loss=0.010 optim=0.101
e000-i8635 => L=0.000 / t(s): batch=0.363 extract=0.036 vlad=0.022 loss=0.010 optim=0.102
e000-i8638 => L=0.077 / t(s): batch=0.343 extract=0.034 vlad=0.022 loss=0.008 optim=0.097
e000-i8640 => L=0.000 / t(s): batch=0.367 extract=0.035 vlad=0.022 loss=0.009 optim=0.098
e000-i8642 => L=0.263 / t(s): batch=0.378 extract=0.036 vlad=0.022 loss=0.010 optim=0.103
e000-i8644 => L=0.164 / t(s): batch=0.377 extract=0.036 vlad=0.022 loss=0.011 optim=0.104
e000-i8646 => L=0.869 / t(s): batch=0.370 extract=0.036 vlad=0.022 loss=0.010 optim=0.103
e000-i8648 => L=0.000 / t(s): batch=0.394 extract=0.038 vlad=0.022 loss=0.012 optim=0.110
e000-i8650 => L=0.000 / t(s): batch=0.395 extract=0.038 vlad=0.022 loss=0.013 optim=0.111
e000-i8653 => L=0.383 / t(s): batch=0.375 extract=0.037 vlad=0.022 loss=0.011 optim=0.105
e000-i8656 => L=0.312 / t(s): batch=0.361 extract=0.035 vlad=0.022 loss=0.010 optim=0.101
e000-i8658 => L=0.358 / t(s): batch=0.376 extract=0.037 vlad=0.022 loss=0.012 optim=0.108
e000-i8660 => L=0.037 / t(s): batch=0.388 extract=0.037 vlad=0.022 loss=0.011 optim=0.106
e000-i8662 => L=0.100 / t(s): batch=0.432 extract=0.038 vlad=0.022 loss=0.013 optim=0.110
e000-i8664 => L=0.148 / t(s): batch=0.434 extract=0.037 vlad=0.022 loss=0.012 optim=0.110
e000-i8666 => L=0.176 / t(s): batch=0.424 extract=0.038 vlad=0.022 loss=0.012 optim=0.110
e000-i8668 => L=0.000 / t(s): batch=0.412 extract=0.037 vlad=0.022 loss=0.013 optim=0.110
e000-i8670 => L=0.307 / t(s): batch=0.419 extract=0.039 vlad=0.022 loss=0.014 optim=0.115
e000-i8672 => L=0.527 / t(s): batch=0.422 extract=0.040 vlad=0.022 loss=0.015 optim=0.118
e000-i8674 => L=0.274 / t(s): batch=0.413 extract=0.039 vlad=0.022 loss=0.014 optim=0.114
e000-i8676 => L=0.000 / t(s): batch=0.417 extract=0.040 vlad=0.022 loss=0.015 optim=0.119
e000-i8678 => L=0.000 / t(s): batch=0.420 extract=0.039 vlad=0.022 loss=0.015 optim=0.117
e000-i8680 => L=0.000 / t(s): batch=0.431 extract=0.041 vlad=0.022 loss=0.016 optim=0.122
e000-i8682 => L=0.423 / t(s): batch=0.417 extract=0.040 vlad=0.022 loss=0.015 optim=0.119
e000-i8684 => L=0.000 / t(s): batch=0.427 extract=0.041 vlad=0.022 loss=0.017 optim=0.123
e000-i8686 => L=1.208 / t(s): batch=0.413 extract=0.040 vlad=0.022 loss=0.015 optim=0.117
e000-i8688 => L=0.000 / t(s): batch=0.409 extract=0.039 vlad=0.022 loss=0.014 optim=0.115
e000-i8690 => L=0.331 / t(s): batch=0.402 extract=0.038 vlad=0.022 loss=0.014 optim=0.113
e000-i8692 => L=0.000 / t(s): batch=0.398 extract=0.039 vlad=0.022 loss=0.014 optim=0.113
e000-i8694 => L=0.000 / t(s): batch=0.405 extract=0.040 vlad=0.022 loss=0.015 optim=0.118
e000-i8696 => L=0.000 / t(s): batch=0.413 extract=0.041 vlad=0.022 loss=0.017 optim=0.121
e000-i8698 => L=0.766 / t(s): batch=0.422 extract=0.041 vlad=0.022 loss=0.017 optim=0.123
e000-i8700 => L=0.182 / t(s): batch=0.428 extract=0.042 vlad=0.022 loss=0.018 optim=0.125
e000-i8702 => L=0.386 / t(s): batch=0.428 extract=0.041 vlad=0.022 loss=0.017 optim=0.122
e000-i8704 => L=0.839 / t(s): batch=0.427 extract=0.041 vlad=0.022 loss=0.016 optim=0.121
e000-i8706 => L=0.620 / t(s): batch=0.442 extract=0.043 vlad=0.023 loss=0.019 optim=0.129
e000-i8708 => L=0.000 / t(s): batch=0.431 extract=0.041 vlad=0.022 loss=0.017 optim=0.125
e000-i8710 => L=0.133 / t(s): batch=0.428 extract=0.041 vlad=0.022 loss=0.017 optim=0.123
e000-i8712 => L=0.252 / t(s): batch=0.423 extract=0.041 vlad=0.022 loss=0.017 optim=0.123
e000-i8714 => L=0.000 / t(s): batch=0.423 extract=0.042 vlad=0.022 loss=0.017 optim=0.125
e000-i8716 => L=0.191 / t(s): batch=0.410 extract=0.040 vlad=0.022 loss=0.015 optim=0.118
e000-i8719 => L=0.156 / t(s): batch=0.396 extract=0.039 vlad=0.022 loss=0.013 optim=0.113
e000-i8721 => L=0.045 / t(s): batch=0.385 extract=0.038 vlad=0.022 loss=0.013 optim=0.111
e000-i8723 => L=0.153 / t(s): batch=0.388 extract=0.038 vlad=0.022 loss=0.012 optim=0.110
e000-i8725 => L=0.220 / t(s): batch=0.387 extract=0.038 vlad=0.022 loss=0.012 optim=0.109
e000-i8727 => L=0.593 / t(s): batch=0.390 extract=0.038 vlad=0.023 loss=0.013 optim=0.110
e000-i8729 => L=0.374 / t(s): batch=0.392 extract=0.039 vlad=0.022 loss=0.013 optim=0.112
